title,titleUrl,time,year,weekday,hour,date,author,type
https://www.youtube.com/watch?v=s5vpKFGC06Y,https://www.youtube.com/watch?v=s5vpKFGC06Y,2019-05-05 21:52:16.060000+00:00,2019,6,21,2019-05-05,,
Getting Rid Of ALL My Clothes! Closet Purge!,https://www.youtube.com/watch?v=HV2mGcmqGsA,2019-05-05 21:51:53.197000+00:00,2019,6,21,2019-05-05,MissTiffanyMa,Howto & Style
J'AI REFAIT MES LÈVRES !,https://www.youtube.com/watch?v=n9EOyran1H8,2019-05-05 21:39:59.405000+00:00,2019,6,21,2019-05-05,sweet ness,Howto & Style
Office Makeover For My Boyfriend,https://www.youtube.com/watch?v=pjMWZCAUwCs,2019-05-05 21:33:01.710000+00:00,2019,6,21,2019-05-05,LaurDIY,Howto & Style
JE REAGIS A MES PHOTOS (PART 2) ET C'EST LA CATA 😱😱,https://www.youtube.com/watch?v=ZPOcx5Ma1Dc,2019-05-05 21:16:24.399000+00:00,2019,6,21,2019-05-05,HouseOfRbb,People & Blogs
LOOK BOOK N°1 - HOUSE OF RBB,https://www.youtube.com/watch?v=uG_2hu4O_ek,2019-05-05 21:15:55.347000+00:00,2019,6,21,2019-05-05,HouseOfRbb,People & Blogs
https://www.youtube.com/watch?v=u-IPlo1foOo,https://www.youtube.com/watch?v=u-IPlo1foOo,2019-05-05 20:03:56.198000+00:00,2019,6,20,2019-05-05,,
Idées de tenues a moins de 50€ !,https://www.youtube.com/watch?v=E-iEmbQ21b4,2019-05-05 19:49:40.219000+00:00,2019,6,19,2019-05-05,Mayadorable,Howto & Style
[MALE -33kg] 1ST WTF WORLD CADET TAEKWONDO CHAMPIONSHIPS FINAL,https://www.youtube.com/watch?v=H8ejoM_k6yA,2019-05-05 16:19:48.646000+00:00,2019,6,16,2019-05-05,World Taekwondo,Sports
MISTER V - PERSPICACE (REMIX),https://www.youtube.com/watch?v=i0tPjUHbPMI,2019-05-05 16:18:15.715000+00:00,2019,6,16,2019-05-05,ATLAS,Music
"TOY STORY 4 Bande Annonce VF Teaser 2 (Animation, 2019)",https://www.youtube.com/watch?v=egASaKk5XQU,2019-05-05 16:11:15.681000+00:00,2019,6,16,2019-05-05,FilmsActu,Film & Animation
NORMAL - BANDE ANNONCE - Malcolm TotheWorld & Djimo,https://www.youtube.com/watch?v=Uq_3YAkDdRs,2019-05-05 15:50:31.377000+00:00,2019,6,15,2019-05-05,Le Woop,Comedy
FIRST IMPRESSIONS HAUL: Clothes For Non-Curvy Girls and Small Boobs! | FASHION | Nava Rose,https://www.youtube.com/watch?v=khpGJQXniAI,2019-05-05 15:40:08.250000+00:00,2019,6,15,2019-05-05,Nava Rose,Howto & Style
GETTING MY WISDOM TEETH REMOVED!!,https://www.youtube.com/watch?v=oSOzG7kdywU,2019-05-05 15:31:31.672000+00:00,2019,6,15,2019-05-05,David Dobrik Too,People & Blogs
Ma routine beauté du matin,https://www.youtube.com/watch?v=oCKg3Xx0BZo,2019-05-05 14:18:25.748000+00:00,2019,6,14,2019-05-05,Emy Buffa,Film & Animation
"Post Malone - ""Wow.""",https://www.youtube.com/watch?v=D0i23wZ0IeE,2019-05-05 13:00:58.290000+00:00,2019,6,13,2019-05-05,Post Malone,Music
JE REPASSE LE BREVET DES COLLÈGES À 23 ANS,https://www.youtube.com/watch?v=gTBgydMLXcg,2019-05-05 12:37:15.514000+00:00,2019,6,12,2019-05-05,JohanPapz,Entertainment
Léana (Les Anges 11) : Reconnaîtra-t-elle Astrid ? Marvin ? Ou encore Thomas ?,https://www.youtube.com/watch?v=Bw95w1J4i4c,2019-05-05 11:20:33.916000+00:00,2019,6,11,2019-05-05,VDBUZZ,Entertainment
JE TESTE ENFIN LA MARQUE DE NABILLA ! 🧐 - Horia,https://www.youtube.com/watch?v=w8Kn2YBqYZQ,2019-05-05 11:11:25.927000+00:00,2019,6,11,2019-05-05,Horia,Howto & Style
ON REPASSE LE BAC : ESPAGNOL (24H À BARCELONE POUR RÉVISER) - Ep.3,https://www.youtube.com/watch?v=jKAMkm4X1bc,2019-05-05 10:25:20.995000+00:00,2019,6,10,2019-05-05,Mcfly et Carlito,Entertainment
THE ACE FAMILY - YOU'RE MY ACE ( OFFICIAL MUSIC VIDEO ),https://www.youtube.com/watch?v=1tlokQFORbM,2019-05-05 00:18:34+00:00,2019,6,0,2019-05-05,The ACE Family,People & Blogs
The Last Summer | Official Trailer [HD] | Netflix,https://www.youtube.com/watch?v=Qe9B8kzlFjM,2019-05-05 00:15:35.472000+00:00,2019,6,0,2019-05-05,Netflix,Entertainment
KOREAN FASHION HAUL | Yesstyle,https://www.youtube.com/watch?v=nxYDxgOLvb0,2019-05-05 00:10:38.786000+00:00,2019,6,0,2019-05-05,Nuria Ma,Howto & Style
I MADE & PAINTED MY SENIOR PROM DRESS | Ciara Gan,https://www.youtube.com/watch?v=JO9DlLhiEkc,2019-05-05 00:05:25.590000+00:00,2019,6,0,2019-05-05,Ciara Gan,People & Blogs
une vidéo qui a été supprimée,,2019-05-05 00:03:46.992000+00:00,2019,6,0,2019-05-05,,
INSTAGRAM CONTRÔLE NOTRE VIDÉO ! avec JusteJo et Lola Dubini,https://www.youtube.com/watch?v=0WeF_qyD4lg,2019-05-04 23:36:18.194000+00:00,2019,5,23,2019-05-04,Rose Carpet,Howto & Style
JE TESTE PRETTY LITTLE THING !! 🧐 Haul & Try-On,https://www.youtube.com/watch?v=y6w6E_nc1C4,2019-05-04 23:31:55.774000+00:00,2019,5,23,2019-05-04,Ayo Coralie,Howto & Style
OLD TOWN ROAD - Lil Nas X ft Billy Ray Cyrus Dance | Matt Steffanina & Josh Killacky,https://www.youtube.com/watch?v=-aeD79TbtbA,2019-05-04 23:23:00.444000+00:00,2019,5,23,2019-05-04,Matt Steffanina,Entertainment
Lil Nas X - Old Town Road (feat. Billy Ray Cyrus) [Remix],https://www.youtube.com/watch?v=7ysFgElQtjI,2019-05-04 21:15:02.543000+00:00,2019,5,21,2019-05-04,Lil Nas X,Music
https://www.youtube.com/watch?v=X2s7HEBUkBg,https://www.youtube.com/watch?v=X2s7HEBUkBg,2019-05-04 21:14:51.780000+00:00,2019,5,21,2019-05-04,,
une vidéo qui a été supprimée,,2019-05-04 21:12:01.882000+00:00,2019,5,21,2019-05-04,,
https://www.youtube.com/watch?v=iPot3IZuJq8,https://www.youtube.com/watch?v=iPot3IZuJq8,2019-05-04 21:11:32.369000+00:00,2019,5,21,2019-05-04,,
Clé,https://www.youtube.com/watch?v=0IrEOZK2E4Y,2019-05-04 21:09:47.946000+00:00,2019,5,21,2019-05-04,K-YSS - Topic,Music
Radio sexe (Bonus Track),https://www.youtube.com/watch?v=zmdpxuDoMHg,2019-05-04 21:08:22.332000+00:00,2019,5,21,2019-05-04,Jok'Air - Topic,Music
Jay'z & Beyoncé (feat. Suky),https://www.youtube.com/watch?v=DUS2A1x46sU,2019-05-04 21:07:01.732000+00:00,2019,5,21,2019-05-04,Jok'Air - Topic,Music
Gangster & Gentleman (feat. Laylow),https://www.youtube.com/watch?v=5KHWoWOuqAc,2019-05-04 21:05:52.344000+00:00,2019,5,21,2019-05-04,Jok'Air - Topic,Music
Jok'Air - Club des 27,https://www.youtube.com/watch?v=8cqo1wGGgIs,2019-05-04 21:05:06.652000+00:00,2019,5,21,2019-05-04,Jok'Air,People & Blogs
Pour mes supporters,https://www.youtube.com/watch?v=3RSa8mPeenA,2019-05-04 20:59:00.683000+00:00,2019,5,20,2019-05-04,Jok'Air - Topic,Music
https://www.youtube.com/watch?v=S9ibNh16xfs,https://www.youtube.com/watch?v=S9ibNh16xfs,2019-05-04 20:58:22.232000+00:00,2019,5,20,2019-05-04,,
https://www.youtube.com/watch?v=-HPE7UNDDZo,https://www.youtube.com/watch?v=-HPE7UNDDZo,2019-05-04 20:32:58.316000+00:00,2019,5,20,2019-05-04,,
Midnight Kiss | MALIBU SURF S3 FINALE EP 12,https://www.youtube.com/watch?v=0Cy16NIfN9w,2019-05-04 20:31:24.567000+00:00,2019,5,20,2019-05-04,AwesomenessTV,Entertainment
Are We Official? | MALIBU SURF S1 EP 5,https://www.youtube.com/watch?v=eqPj75JnShg,2019-05-04 20:30:21.914000+00:00,2019,5,20,2019-05-04,AwesomenessTV,Entertainment
[FEMALE -44kg] 3rd WORLD TAEKWONDO CADET CHAMPIONSHIPS FINAL,https://www.youtube.com/watch?v=KDKfqi45a98,2019-05-04 20:25:41.196000+00:00,2019,5,20,2019-05-04,World Taekwondo,Sports
VLOG SQUAD GIRLS PICK OUT HER WEDDING DRESS!!,https://www.youtube.com/watch?v=dtIBKmSIi0E,2019-05-04 19:58:06.674000+00:00,2019,5,19,2019-05-04,Carly and Erin,Comedy
ELLE'S REACTION TO HER FIRST MCDONALD'S HAPPY MEAL!!!,https://www.youtube.com/watch?v=0KngJfBoN7Q,2019-05-04 19:32:10.175000+00:00,2019,5,19,2019-05-04,The ACE Family,People & Blogs
"On a échangé nos styles... (ft Seb, Maxenss, Luciole)",https://www.youtube.com/watch?v=HRrbEm41pCU,2019-05-04 18:28:09.669000+00:00,2019,5,18,2019-05-04,SQUEEZIE,Entertainment
Lady Gaga - I'll Never Love Again (from A Star Is Born) (Extended Version/Official Audio),https://www.youtube.com/watch?v=fPgs3qq9CGs,2019-05-04 18:10:55.276000+00:00,2019,5,18,2019-05-04,LadyGagaVEVO,Music
Lady Gaga - Is That Alright? (from A Star Is Born) (Official Audio),https://www.youtube.com/watch?v=_vR32XI3Sr4,2019-05-04 18:09:44.558000+00:00,2019,5,18,2019-05-04,LadyGagaVEVO,Music
Lady Gaga - Look What I Found (from A Star Is Born) (Official Music Video),https://www.youtube.com/watch?v=8uGVZoqJjn4,2019-05-04 18:06:50.754000+00:00,2019,5,18,2019-05-04,LadyGagaVEVO,Music
Shallow | A Star Is Born OST,https://www.youtube.com/watch?v=vNr0LIhVypA,2019-05-04 17:27:54.945000+00:00,2019,5,17,2019-05-04,Original Soundtrack,People & Blogs
CELIBATAIRES…OU PRESQUE Bande Annonce (2015),https://www.youtube.com/watch?v=M68EM3xc77g,2019-05-04 17:09:55.157000+00:00,2019,5,17,2019-05-04,FilmsActu,Film & Animation
DANAE MAKEUP ET FELIX PACAUT : LA PREMIERE RENCONTRE,https://www.youtube.com/watch?v=keYRbmZSTRI,2019-05-04 17:08:10.958000+00:00,2019,5,17,2019-05-04,Get Beauty Paris,People & Blogs
Liza koshy dancing on her instagram story for 5 minuets straight,https://www.youtube.com/watch?v=K3KFibL-NpE,2019-05-04 15:59:01.141000+00:00,2019,5,15,2019-05-04,kneeah,People & Blogs
Vlog Squad Follows an 80's Aerobic Music Video,https://www.youtube.com/watch?v=Ene2VxM3WE8,2019-05-04 15:39:27.259000+00:00,2019,5,15,2019-05-04,Zane Hijazi,People & Blogs
WE MASTERED BALLET! BECOMING BALLERINAS! (SPANDEX),https://www.youtube.com/watch?v=4-PQcBs6V4c,2019-05-04 15:32:16.554000+00:00,2019,5,15,2019-05-04,Liza Koshy,Comedy
Choosing My Wedding Dress,https://www.youtube.com/watch?v=9TugA_z5vQE,2019-05-04 15:10:21.834000+00:00,2019,5,15,2019-05-04,Safiya Nygaard,People & Blogs
HOW I STYLE MY SHORT HAIR | Katherine Rose,https://www.youtube.com/watch?v=IRcx4Pg4aY8,2019-05-04 09:34:12.199000+00:00,2019,5,9,2019-05-04,Katherine Rose,Entertainment
JE MONTRE MA CHAÎNE À DES JAPONAIS À TOKYO,https://www.youtube.com/watch?v=7agOVafPP9s,2019-05-04 09:20:36.352000+00:00,2019,5,9,2019-05-04,Cyprien,Travel & Events
WHAT’S IN MY MOUTH AVEC MES PETITS FRÈRES !,https://www.youtube.com/watch?v=GI6AXM2N2mk,2019-05-04 08:41:10.503000+00:00,2019,5,8,2019-05-04,EnjoyPhoenix - Marie Lopez,Howto & Style
Low Fade With Short Hair - Men's Haircut,https://www.youtube.com/watch?v=zokw0lpuAVU,2019-05-03 23:03:50.658000+00:00,2019,4,23,2019-05-03,Barber Secrets,Howto & Style
https://www.youtube.com/watch?v=5D8DJMyjWDQ,https://www.youtube.com/watch?v=5D8DJMyjWDQ,2019-05-03 20:01:15.329000+00:00,2019,4,20,2019-05-03,,
MAKING OF : RAP VS REALITE 2 - MISTER V,https://www.youtube.com/watch?v=gi-G4YZr7NM,2019-05-03 19:49:57.098000+00:00,2019,4,19,2019-05-03,Les Bonus De Mister V,Comedy
JE RÉALISE LES RÊVES DE MES AMIS !,https://www.youtube.com/watch?v=Pg4hlW_zGLQ,2019-05-03 19:07:11.671000+00:00,2019,4,19,2019-05-03,Anthonin,Entertainment
Katelyn Ohashi BB - Trofeo Città di Jesolo 2012,https://www.youtube.com/watch?v=AKLilIU8B24,2019-05-03 17:45:56.237000+00:00,2019,4,17,2019-05-03,Chiaracettolin,Sports
[KPOP IN PUBLIC | 1TAKE] BLACKPINK - Kill This Love DANCE COVER by BLACKCHUCK from Vietnam,https://www.youtube.com/watch?v=_MJpaGXFDBk,2019-05-03 17:42:50.684000+00:00,2019,4,17,2019-05-03,BLACK CHUCK,Music
https://www.youtube.com/watch?v=1OrxAB8vFis,https://www.youtube.com/watch?v=1OrxAB8vFis,2019-05-03 10:02:18.840000+00:00,2019,4,10,2019-05-03,,
Billy Ray Cyrus - Old Town Road (LIVE),https://www.youtube.com/watch?v=HGJnXo5BLh8,2019-05-03 09:59:49.319000+00:00,2019,4,9,2019-05-03,Willie Leathers,People & Blogs
Océane (Les Anges 11) : Que préfère-t-elle porter ? String ou culotte ?,https://www.youtube.com/watch?v=X3zQeD4hUIk,2019-05-03 09:28:53.134000+00:00,2019,4,9,2019-05-03,VDBUZZ,Entertainment
"Océane (Les Anges 11) : ""La mode, c'est pas les autres !""",https://www.youtube.com/watch?v=_4Mhz3mK_MY,2019-05-03 09:22:19.712000+00:00,2019,4,9,2019-05-03,VDBUZZ,Entertainment
"When ""Kill This Love"" By BLACKPINK Comes On | Ranz and Niana",https://www.youtube.com/watch?v=MBzF9gHtyfk,2019-05-03 09:19:11.492000+00:00,2019,4,9,2019-05-03,Ranz Kyle,Entertainment
Shawn Mendes - If I Can't Have You,https://www.youtube.com/watch?v=oTJ-oqwxdZY,2019-05-03 09:17:02.730000+00:00,2019,4,9,2019-05-03,ShawnMendesVEVO,Music
MON EVOLUTION APRES 3 ANS DE GYMNASTIQUE !,https://www.youtube.com/watch?v=WLma_s8f4IA,2019-05-02 22:40:15.947000+00:00,2019,3,22,2019-05-02,Maricke Gym,Sports
"Comment Maxenss a piégé ""la France a un incroyable talent"" sur M6",https://www.youtube.com/watch?v=9mwJ0X12Xa8,2019-05-02 22:36:36.014000+00:00,2019,3,22,2019-05-02,LeHuffPost,News & Politics
JE ME PERCE L’OREILLE MOI-MÊME?!,https://www.youtube.com/watch?v=-jL3t7-50eg,2019-05-02 20:47:51.654000+00:00,2019,3,20,2019-05-02,gaelle garcia diaz,Comedy
https://www.youtube.com/watch?v=iSvaS_stfSw,https://www.youtube.com/watch?v=iSvaS_stfSw,2019-05-02 20:42:13.691000+00:00,2019,3,20,2019-05-02,,
MERCI À MON SUGAR DADDY,https://www.youtube.com/watch?v=hdhTE9a2tgg,2019-05-02 20:35:51.485000+00:00,2019,3,20,2019-05-02,AnnaRvr,Howto & Style
#ST3 : LES FAUX AMIS ET RELATIONS TOXIQUES,https://www.youtube.com/watch?v=tH9bCu4ICrA,2019-05-02 20:35:14.808000+00:00,2019,3,20,2019-05-02,Shera Kerienski,Howto & Style
une vidéo qui a été supprimée,,2019-05-02 20:09:51.034000+00:00,2019,3,20,2019-05-02,,
M. Pokora - Les planètes (Clip officiel),https://www.youtube.com/watch?v=qcA07gL7WEw,2019-05-02 14:01:21.377000+00:00,2019,3,14,2019-05-02,PokoraVEVO,Music
DIY - BED - Selfmade Podest-Bed - Podest-Bett,https://www.youtube.com/watch?v=fc93fhfZN18,2019-05-02 14:01:10.896000+00:00,2019,3,14,2019-05-02,Stephanie Lauer,Science & Technology
Soprano - Regarde moi,https://www.youtube.com/watch?v=v6Q6QAWnXdQ,2019-05-02 09:58:08.057000+00:00,2019,3,9,2019-05-02,Leslie Dunkys,Music
Ashkidd - lolita,https://www.youtube.com/watch?v=K0NRUw-5I7A,2019-04-30 15:10:42.511000+00:00,2019,1,15,2019-04-30,Ashkidd,Music
Lil Nas X - Old Town Road (Music Video) ft. Billy Ray Cyrus,https://www.youtube.com/watch?v=gUcisIlT7sM,2019-04-30 15:06:11.299000+00:00,2019,1,15,2019-04-30,Wicked Sounds,Music
"Lil Nas X ""Old Town Road"" Official Lyrics & Meaning | Verified",https://www.youtube.com/watch?v=nNw6182DGys,2019-04-30 15:05:23.181000+00:00,2019,1,15,2019-04-30,Genius,Music
Corneille- Parce qu'on vient de loin,https://www.youtube.com/watch?v=WDr3qCcXKXk,2019-04-30 15:03:42.107000+00:00,2019,1,15,2019-04-30,WLAB,Music
M. Pokora - Les planètes (Clip officiel),https://www.youtube.com/watch?v=qcA07gL7WEw,2019-04-30 09:29:18.495000+00:00,2019,1,9,2019-04-30,PokoraVEVO,Music
"Matt Pokora feat Philippine - ""Les planètes"" (version acoustique) #MPPlaneteschallenge",https://www.youtube.com/watch?v=1AUQ3holcoE,2019-04-30 09:28:43.205000+00:00,2019,1,9,2019-04-30,M. Pokora Officiel,Music
Ouh na na,https://www.youtube.com/watch?v=C4JLO_rlN_Y,2019-04-30 09:25:40.606000+00:00,2019,1,9,2019-04-30,M. Pokora - Topic,Music
Offset - Clout ft. Cardi B (Official Video),https://www.youtube.com/watch?v=mt2zvsvkKKo,2019-04-29 14:43:39.917000+00:00,2019,0,14,2019-04-29,MigosVEVO,Music
"Lil Nas X ""Old Town Road"" Official Lyrics & Meaning | Verified",https://www.youtube.com/watch?v=nNw6182DGys,2019-04-29 14:43:32.413000+00:00,2019,0,14,2019-04-29,Genius,Music
https://www.youtube.com/watch?v=X2s7HEBUkBg,https://www.youtube.com/watch?v=X2s7HEBUkBg,2019-04-29 14:41:21.726000+00:00,2019,0,14,2019-04-29,,
Ashkidd - lolita,https://www.youtube.com/watch?v=K0NRUw-5I7A,2019-04-29 14:40:41.819000+00:00,2019,0,14,2019-04-29,Ashkidd,Music
https://www.youtube.com/watch?v=9SH23KIZ_dM,https://www.youtube.com/watch?v=9SH23KIZ_dM,2019-04-29 08:53:29.072000+00:00,2019,0,8,2019-04-29,,
LINGERIE REVIEW/TRY-ON ♥ OH LA LA CHERI,https://www.youtube.com/watch?v=sbRryjUIYIc,2019-04-29 08:42:34.328000+00:00,2019,0,8,2019-04-29,Tia McIntosh,Howto & Style
Trick for doing trigonometry mentally!,https://www.youtube.com/watch?v=jI81WXyFrL0,2019-04-29 08:40:38.534000+00:00,2019,0,8,2019-04-29,tecmath,Education
https://www.youtube.com/watch?v=J0QB_vV9P68,https://www.youtube.com/watch?v=J0QB_vV9P68,2019-04-29 08:30:54.992000+00:00,2019,0,8,2019-04-29,,
INSTAGRAM CONTRÔLE NOTRE JOURNÉE !,https://www.youtube.com/watch?v=TyKDbbUU1VM,2019-04-29 08:12:00.413000+00:00,2019,0,8,2019-04-29,DONTCALLMEJENNYFER,People & Blogs
CONCOURS D’ANECDOTES #5 vs GUILLAUME CANET & GILLES LELLOUCHE,https://www.youtube.com/watch?v=RLePW9CrkUI,2019-04-28 22:36:12.406000+00:00,2019,6,22,2019-04-28,Mcfly et Carlito,Entertainment
JE LIS VOS PIRES DATES! 😅,https://www.youtube.com/watch?v=Ipi6dLHT9NQ,2019-04-28 22:30:54.915000+00:00,2019,6,22,2019-04-28,ROMY,Howto & Style
https://www.youtube.com/watch?v=CmRlZbqa7Xc,https://www.youtube.com/watch?v=CmRlZbqa7Xc,2019-04-28 22:26:38.056000+00:00,2019,6,22,2019-04-28,,
HOW I STYLE MY SHORT HAIR! (VERY EASY),https://www.youtube.com/watch?v=0H7dJ9tHALc,2019-04-28 21:26:10.931000+00:00,2019,6,21,2019-04-28,Claudia Sulewski,Howto & Style
STOP aux poils ! Mon avis sur l'Epicare.,https://www.youtube.com/watch?v=H__8zk_HALY,2019-04-28 19:57:04.533000+00:00,2019,6,19,2019-04-28,Sarah Perez,Howto & Style
une vidéo qui a été supprimée,,2019-04-28 19:09:33.599000+00:00,2019,6,19,2019-04-28,,
Katelyn Ohashi - Balance Beam - 2013 AT&T American Cup,https://www.youtube.com/watch?v=PXBcPu2_KOo,2019-04-28 19:05:59.954000+00:00,2019,6,19,2019-04-28,USA Gymnastics,Sports
https://www.youtube.com/watch?v=BzUXwagvC34,https://www.youtube.com/watch?v=BzUXwagvC34,2019-04-28 17:20:29.206000+00:00,2019,6,17,2019-04-28,,
https://www.youtube.com/watch?v=p8HOu--Uqtk,https://www.youtube.com/watch?v=p8HOu--Uqtk,2019-04-28 17:08:28.681000+00:00,2019,6,17,2019-04-28,,
People Learn The Splits In Two Weeks,https://www.youtube.com/watch?v=z1s6YjA3li0,2019-04-28 16:16:41.564000+00:00,2019,6,16,2019-04-28,BuzzFeedVideo,People & Blogs
CHANGING IT ALL - Clara Channel c'est fini,https://www.youtube.com/watch?v=1oYFwg0WYuc,2019-04-28 10:24:42.264000+00:00,2019,6,10,2019-04-28,Clara Marz,Film & Animation
TOP 10 CHOSES à ne PAS OUBLIER avant de voir AVENGERS: ENDGAME !,https://www.youtube.com/watch?v=BU-24vWnFQM,2019-04-28 08:41:52.020000+00:00,2019,6,8,2019-04-28,WatchMojo Français,Entertainment
Disney Princesses save Wreck-It-Ralph,https://www.youtube.com/watch?v=YDGNmqa8hO8,2019-04-27 16:40:10.083000+00:00,2019,5,16,2019-04-27,Paul Chapel,Film & Animation
Russia win by quite a margin in the Group Ribbon Final | Gymnastics Rhythmic | Baku 2015,https://www.youtube.com/watch?v=47CX70P_sWs,2019-04-27 15:23:24.351000+00:00,2019,5,15,2019-04-27,The 2nd European Games/Вторые Европейские Игры,Sports
Women's Uneven Bars Final - London 2012 Olympics,https://www.youtube.com/watch?v=rp4NKWb7dXk,2019-04-27 14:58:04.927000+00:00,2019,5,14,2019-04-27,Olympics,Sports
POV Full Run - WORLD'S LARGEST PARKOUR COURSE 🇨🇳 | Calen Chan,https://www.youtube.com/watch?v=svfI-bTdMcI,2019-04-27 14:10:05.418000+00:00,2019,5,14,2019-04-27,Calen Chan,Sports
Simone Biles (USA) Floor Team Finals 2016 Rio Olympic Games,https://www.youtube.com/watch?v=KwhH-rvuaYQ,2019-04-27 14:07:32.240000+00:00,2019,5,14,2019-04-27,211UKRjump,Sports
nina + gaston | princesa,https://www.youtube.com/watch?v=pWgZ_dWoViQ,2019-04-27 13:18:50.178000+00:00,2019,5,13,2019-04-27,bernascaro sam,People & Blogs
Pia Mia - Bitter Love (Official Music Video),https://www.youtube.com/watch?v=LSsPQZEkBEg,2019-04-27 11:05:07.218000+00:00,2019,5,11,2019-04-27,PrincessPiaMiaVEVO,Music
Winnebago-Horizon-42Q by #RVVideoLibrary,https://www.youtube.com/watch?v=9QB8vRfe_hA,2019-04-27 02:28:36.267000+00:00,2019,5,2,2019-04-27,RV Video Library 1,People & Blogs
Simone Biles Completes Her Incredibly Difficult Balance Beam Routine | Summer Champions Series,https://www.youtube.com/watch?v=UzmUvvpBcJA,2019-04-27 02:05:15.967000+00:00,2019,5,2,2019-04-27,Team USA,Sports
Cette caméra filme toute sorte de choses drôles (titre très long),https://www.youtube.com/watch?v=0s8a2zx3clg,2019-04-27 01:54:00.023000+00:00,2019,5,1,2019-04-27,SQUEEZIE,Entertainment
une vidéo qui a été supprimée,,2019-04-26 16:48:40.635000+00:00,2019,4,16,2019-04-26,,
Seb la Frite - Keblack,https://www.youtube.com/watch?v=qd2NzHNY5eA,2019-04-26 16:11:53.939000+00:00,2019,4,16,2019-04-26,SEB,Comedy
MON PLUS GRAND SECRET...,https://www.youtube.com/watch?v=ElPm7lGHmBg,2019-04-26 16:08:37.177000+00:00,2019,4,16,2019-04-26,Bilal Hassani,Entertainment
PASSION ASMR - Natoo ( feat Monsieur Poulpe et Ludovik ),https://www.youtube.com/watch?v=3CazGOWsRa8,2019-04-26 14:06:52.971000+00:00,2019,4,14,2019-04-26,Natoo,Comedy
14e Open de Paris : Solène Avoulette,https://www.youtube.com/watch?v=UBUQxkUcaSQ,2019-04-26 14:04:27.220000+00:00,2019,4,14,2019-04-26,FFTDA Édition,Sports
"838  Aida Martinez Gonzalez, ESP vs  Solène Avoulette, FRA 0 0 SUP",https://www.youtube.com/watch?v=q3SBzTYmpRk,2019-04-26 14:02:27.772000+00:00,2019,4,14,2019-04-26,DSN Digital Sport Network,Sports
[FEMALE -33kg] 1ST WTF WORLD CADET TAEKWONDO CHAMPIONSHIPS FINAL,https://www.youtube.com/watch?v=oyew8ErEv4A,2019-04-26 13:48:11.515000+00:00,2019,4,13,2019-04-26,World Taekwondo,Sports
[FEMALE -33kg] 3rd WORLD TAEKWONDO CADET CHAMPIONSHIPS FINAL,https://www.youtube.com/watch?v=l-6N4kg5s7k,2019-04-26 13:43:14.337000+00:00,2019,4,13,2019-04-26,World Taekwondo,Sports
[Final | Female -68kg] WILLIAMS Lauren (GBR) vs. KHAN Polina (RUS),https://www.youtube.com/watch?v=zVfwqtmCr0Y,2019-04-26 13:43:06.852000+00:00,2019,4,13,2019-04-26,World Taekwondo,Sports
Short Hair VS Long Hair ENG SUB • dingo kbeauty,https://www.youtube.com/watch?v=fgeqSoLgccU,2019-04-26 13:17:19.457000+00:00,2019,4,13,2019-04-26,dingo global DGG,Entertainment
MA (PRESQUE) AMITIÉ AVEC SELENA GOMEZ,https://www.youtube.com/watch?v=DkWKZVPSFpY,2019-04-26 13:03:18.014000+00:00,2019,4,13,2019-04-26,Tamburini's,Entertainment
https://www.youtube.com/watch?v=CmRlZbqa7Xc,https://www.youtube.com/watch?v=CmRlZbqa7Xc,2019-04-26 12:05:06.509000+00:00,2019,4,12,2019-04-26,,
I Tried Following A YouTube Haircut Tutorial,https://www.youtube.com/watch?v=Y_N0AxCzVLg,2019-04-26 12:05:04.337000+00:00,2019,4,12,2019-04-26,Safiya Nygaard,People & Blogs
We Live In A Shipping Container | The New Homesmiths | Apartment Therapy,https://www.youtube.com/watch?v=U5QEWVIVe9s,2019-04-26 11:55:43.960000+00:00,2019,4,11,2019-04-26,Apartment Therapy,Howto & Style
